,Predictions
2983,N
2984,N
2985,N
2986,N
2987,N
2988,N
2989,N
2990,N
2991,N
2992,N
2993,N
2994,N
2995,N
2996,N
2997,N
2998,N
2999,N
3000,N
3001,N
3002,N
3003,N
3004,N
3005,N
3006,N
3007,N
3008,N
3009,N
3010,N
3011,N
3012,N
3013,N
3014,N
3015,N
3016,Y
3017,N
3018,N
3019,N
3020,N
3021,Y
3022,N
3023,N
3024,N
3025,N
3026,N
3027,N
3028,N
3029,N
3030,N
3031,N
3032,N
3033,N
3034,N
3035,N
3036,N
3037,N
3038,N
3039,N
3040,N
3041,N
3042,N
3043,N
3044,Y
3045,N
3046,N
3047,N
3048,N
3049,N
3050,N
3051,N
3052,N
3053,N
3054,N
3055,N
3056,N
3057,N
3058,N
3059,N
3060,N
3061,N
3062,N
3063,N
3064,N
3065,N
3066,N
3067,N
3068,N
3069,N
3070,N
3071,N
3072,N
3073,N
3074,N
3075,N
3076,N
3077,N
3078,N
3079,N
3080,N
3081,N
3082,N
3083,N
3084,N
3085,N
3086,N
3087,N
3088,N
3089,N
3090,N
3091,N
3092,N
3093,N
3094,N
3095,N
3096,N
3097,N
3098,N
3099,N
3100,N
3101,N
3102,N
3103,N
3104,N
3105,N
3106,N
3107,N
3108,N
3109,N
3110,N
3111,N
3112,N
3113,N
3114,N
3115,N
3116,N
3117,N
3118,N
3119,N
3120,N
3121,N
3122,N
3123,N
3124,Y
3125,N
3126,N
3127,N
3128,N
3129,N
3130,N
3131,N
3132,N
3133,N
3134,N
3135,N
3136,N
3137,N
3138,N
3139,N
3140,N
3141,N
3142,N
3143,N
3144,N
3145,N
3146,N
3147,N
3148,Y
3149,N
3150,N
3151,N
3152,N
3153,N
3154,N
3155,N
3156,N
3157,N
3158,N
3159,N
3160,N
3161,N
3162,N
3163,N
3164,N
3165,N
3166,N
3167,N
3168,N
3169,N
3170,N
3171,N
3172,Y
3173,N
3174,N
3175,N
3176,N
3177,N
3178,N
3179,N
3180,N
3181,N
3182,N
3183,N
3184,N
3185,N
3186,N
3187,N
3188,N
3189,N
3190,N
3191,N
3192,N
3193,N
3194,N
3195,N
3196,N
3197,N
3198,N
3199,N
3200,N
3201,N
3202,N
3203,N
3204,N
3205,N
3206,N
3207,N
3208,Y
3209,N
3210,N
3211,N
3212,N
3213,N
3214,N
3215,N
3216,N
3217,N
3218,N
3219,N
3220,N
3221,N
3222,N
3223,N
3224,N
3225,N
3226,N
3227,N
3228,N
3229,N
3230,N
3231,N
3232,Y
3233,N
3234,N
3235,N
3236,N
3237,N
3238,N
3239,N
3240,N
3241,N
3242,N
3243,N
3244,N
3245,N
3246,N
3247,N
3248,N
3249,N
3250,N
3251,N
3252,N
3253,N
3254,N
3255,N
3256,N
3257,N
3258,N
3259,N
3260,N
3261,N
3262,N
3263,N
3264,N
3265,N
3266,N
3267,N
3268,N
3269,N
3270,N
3271,N
3272,N
3273,N
3274,Y
3275,N
3276,N
3277,N
3278,N
3279,N
3280,N
3281,N
3282,N
3283,N
3284,N
3285,N
3286,N
3287,N
3288,N
3289,N
3290,N
3291,N
3292,N
3293,N
3294,N
3295,N
3296,N
3297,N
3298,N
3299,N
3300,N
3301,N
3302,N
3303,N
3304,N
3305,N
3306,N
3307,N
3308,N
3309,N
3310,N
3311,N
3312,N
3313,N
3314,N
3315,N
3316,N
3317,N
3318,N
3319,N
3320,N
3321,N
3322,N
3323,N
3324,N
3325,N
3326,N
3327,N
3328,N
3329,N
3330,N
3331,N
3332,N
3333,N
3334,N
3335,N
3336,N
3337,N
3338,N
3339,N
3340,N
3341,N
3342,N
3343,N
3344,N
3345,N
3346,N
3347,N
3348,N
3349,N
3350,N
3351,N
3352,N
3353,N
3354,N
3355,N
3356,N
3357,N
3358,N
3359,N
3360,N
3361,N
3362,N
3363,N
3364,N
3365,N
3366,N
3367,N
3368,N
3369,N
3370,N
3371,N
3372,N
3373,N
3374,N
3375,N
3376,N
3377,N
3378,N
3379,N
3380,N
3381,N
3382,N
3383,N
3384,N
3385,N
3386,N
3387,N
3388,N
3389,N
3390,N
3391,N
3392,N
3393,N
3394,N
3395,N
3396,N
3397,N
3398,N
3399,N
3400,N
3401,N
3402,N
3403,Y
3404,N
3405,N
3406,N
3407,N
3408,N
3409,N
3410,N
3411,N
3412,N
3413,N
3414,N
3415,N
3416,N
3417,N
3418,N
3419,N
3420,N
3421,N
3422,N
3423,N
3424,N
3425,N
3426,N
3427,N
3428,N
3429,N
3430,N
3431,N
3432,N
3433,N
3434,N
3435,N
3436,N
3437,N
3438,N
3439,N
3440,N
3441,N
3442,N
3443,N
3444,N
3445,N
3446,N
3447,N
3448,N
3449,N
3450,Y
3451,N
3452,N
3453,N
3454,N
3455,N
3456,N
3457,N
3458,N
3459,N
3460,N
3461,N
3462,N
3463,N
3464,N
3465,N
3466,N
3467,N
3468,N
3469,N
3470,N
3471,N
3472,N
3473,N
3474,N
3475,N
3476,N
3477,N
3478,N
3479,N
3480,N
3481,N
3482,N
3483,N
3484,N
3485,N
3486,N
3487,N
3488,N
3489,N
3490,N
3491,N
3492,N
3493,N
3494,N
3495,N
3496,N
3497,N
3498,N
3499,N
3500,N
3501,N
3502,N
3503,N
3504,N
3505,N
3506,N
3507,N
3508,N
3509,N
3510,N
3511,N
3512,N
3513,N
3514,N
3515,N
3516,Y
3517,N
3518,N
3519,N
3520,N
3521,N
3522,N
3523,N
3524,N
3525,N
3526,N
3527,N
3528,N
3529,N
3530,N
3531,N
3532,N
3533,N
3534,N
3535,N
3536,N
3537,N
3538,N
3539,N
3540,N
3541,N
3542,Y
3543,N
3544,N
3545,N
3546,N
3547,N
3548,N
3549,N
3550,N
3551,N
3552,N
3553,N
3554,N
3555,N
3556,N
3557,N
3558,N
3559,N
3560,N
3561,N
3562,N
3563,N
3564,N
3565,N
3566,N
3567,Y
3568,N
3569,N
3570,N
3571,N
3572,N
3573,N
3574,N
3575,N
3576,N
3577,N
3578,N
3579,N
3580,N
3581,N
3582,N
3583,N
3584,N
3585,N
3586,N
3587,N
3588,N
3589,N
3590,N
3591,N
3592,N
3593,N
3594,N
3595,N
3596,N
3597,N
3598,N
3599,N
3600,N
3601,N
3602,N
3603,N
3604,N
3605,N
3606,N
3607,N
3608,N
3609,N
3610,N
3611,N
3612,N
3613,N
3614,N
3615,N
3616,N
3617,N
3618,N
3619,N
3620,N
3621,N
3622,N
3623,N
3624,N
3625,N
3626,N
3627,N
3628,N
3629,N
3630,N
3631,N
3632,N
3633,N
3634,N
3635,N
3636,N
3637,N
3638,N
3639,N
3640,N
3641,N
3642,N
3643,N
3644,N
3645,N
3646,N
3647,N
3648,N
3649,N
3650,N
3651,N
3652,N
3653,N
3654,N
3655,N
3656,N
3657,N
3658,N
3659,N
3660,N
3661,N
3662,N
3663,N
3664,N
3665,N
3666,N
3667,N
3668,N
3669,N
3670,N
3671,N
3672,N
3673,N
3674,N
3675,N
3676,N
3677,N
3678,N
3679,N
3680,N
3681,N
3682,N
3683,N
3684,N
3685,N
3686,N
3687,N
3688,N
3689,Y
3690,N
3691,N
3692,N
3693,N
3694,N
3695,N
3696,N
3697,N
3698,N
3699,N
3700,N
3701,N
3702,N
3703,N
3704,N
3705,N
3706,N
3707,N
3708,N
3709,N
3710,N
3711,N
3712,N
3713,N
3714,N
3715,N
3716,N
3717,N
3718,N
3719,N
3720,N
3721,N
3722,N
3723,N
3724,N
3725,N
3726,N
3727,N
3728,N
3729,N
3730,N
3731,N
3732,N
3733,N
3734,N
3735,N
3736,N
3737,N
3738,N
3739,N
3740,N
3741,N
3742,N
3743,N
3744,N
3745,Y
3746,N
3747,N
3748,N
3749,N
3750,N
3751,N
3752,N
3753,N
3754,N
3755,N
3756,N
3757,N
3758,N
3759,N
3760,N
3761,N
3762,N
3763,N
3764,N
3765,N
3766,N
3767,N
3768,N
3769,N
3770,N
3771,Y
3772,N
3773,N
3774,N
3775,N
3776,N
3777,N
3778,N
3779,N
3780,N
3781,N
3782,N
3783,N
3784,N
3785,N
3786,N
3787,N
3788,N
3789,N
3790,N
3791,N
3792,N
3793,N
3794,N
3795,N
3796,N
3797,N
3798,N
3799,N
3800,N
3801,N
3802,N
3803,N
3804,N
3805,N
3806,N
3807,N
3808,N
3809,N
3810,N
3811,N
3812,N
3813,N
3814,N
3815,Y
3816,N
3817,N
3818,N
3819,N
3820,N
3821,N
3822,N
3823,N
3824,N
3825,N
3826,N
3827,N
3828,N
3829,N
3830,N
3831,N
3832,N
3833,N
3834,N
3835,N
3836,N
3837,N
3838,N
3839,N
3840,N
3841,N
3842,N
3843,N
3844,N
3845,N
3846,N
3847,N
3848,N
3849,N
3850,N
3851,N
3852,N
3853,N
3854,N
3855,N
3856,N
3857,N
3858,N
3859,N
3860,N
3861,N
3862,N
3863,N
3864,N
3865,N
3866,N
3867,N
3868,N
3869,N
3870,N
3871,N
3872,N
3873,N
3874,N
3875,N
3876,N
3877,N
3878,N
3879,N
3880,N
3881,N
3882,N
3883,N
3884,N
3885,N
3886,N
3887,N
3888,N
3889,N
3890,N
3891,N
3892,N
3893,N
3894,N
3895,N
3896,N
3897,N
3898,N
3899,N
3900,N
3901,N
3902,N
3903,N
3904,N
3905,N
3906,N
3907,N
3908,N
3909,N
3910,N
3911,N
3912,N
3913,N
3914,N
3915,N
3916,N
3917,N
3918,N
3919,N
3920,N
3921,N
3922,N
3923,N
3924,N
3925,N
3926,N
3927,N
3928,N
3929,N
3930,N
3931,N
3932,N
3933,N
3934,N
3935,N
3936,N
3937,N
3938,N
3939,N
3940,N
3941,N
3942,N
3943,N
3944,N
3945,N
3946,N
3947,N
3948,N
3949,N
3950,N
3951,Y
3952,N
3953,N
3954,N
3955,N
3956,N
3957,N
3958,N
3959,N
3960,N
3961,N
3962,N
3963,N
3964,N
3965,N
3966,N
3967,N
3968,N
3969,N
3970,N
3971,N
3972,N
3973,N
3974,N
3975,N
3976,N
3977,N
3978,N
3979,N
3980,N
3981,N
3982,N
3983,N
3984,N
3985,N
3986,N
3987,N
3988,N
3989,N
3990,N
3991,N
3992,N
3993,N
3994,N
3995,N
3996,N
3997,N
3998,N
3999,N
4000,N
4001,N
4002,N
4003,N
4004,N
4005,N
4006,N
4007,N
4008,N
4009,N
4010,N
4011,N
4012,N
4013,N
4014,N
4015,N
4016,N
4017,N
4018,N
4019,N
4020,N
4021,N
4022,N
4023,N
4024,N
4025,N
4026,N
4027,Y
4028,N
4029,N
4030,N
4031,N
4032,N
4033,N
4034,N
4035,N
4036,N
4037,N
4038,N
4039,N
4040,N
4041,N
4042,N
4043,N
4044,N
4045,N
4046,N
4047,N
4048,N
4049,N
4050,N
4051,N
4052,N
4053,N
4054,N
4055,N
4056,N
4057,N
4058,N
4059,N
4060,N
4061,N
4062,N
4063,N
4064,N
4065,Y
4066,N
4067,N
4068,N
4069,N
4070,N
4071,N
4072,N
4073,N
4074,N
4075,N
4076,N
4077,N
4078,N
4079,N
4080,N
4081,N
4082,N
4083,N
4084,N
4085,N
4086,N
4087,N
4088,N
4089,N
4090,N
4091,N
4092,N
4093,N
4094,N
4095,N
4096,N
4097,N
4098,N
4099,N
4100,N
4101,N
4102,N
4103,N
4104,N
4105,N
4106,N
4107,N
4108,N
4109,N
4110,N
4111,N
4112,N
4113,N
4114,N
4115,N
4116,N
4117,N
4118,N
4119,N
4120,N
4121,N
4122,N
4123,N
4124,N
4125,N
4126,N
4127,N
4128,N
4129,N
4130,N
4131,N
4132,N
4133,N
4134,N
4135,N
4136,N
4137,N
4138,N
4139,N
4140,N
4141,N
4142,N
4143,N
4144,N
4145,N
4146,N
4147,N
4148,N
4149,N
4150,N
4151,N
4152,N
4153,Y
4154,N
4155,N
4156,N
4157,N
4158,N
4159,N
4160,N
4161,N
4162,N
4163,N
4164,N
4165,N
4166,N
4167,N
4168,N
4169,N
4170,N
4171,N
4172,N
4173,N
4174,N
4175,N
4176,N
4177,Y
4178,N
4179,N
4180,N
4181,N
4182,N
4183,N
4184,N
4185,N
4186,N
4187,N
4188,N
4189,N
4190,N
4191,N
4192,N
4193,N
4194,N
4195,N
4196,N
4197,N
4198,N
4199,N
4200,N
4201,N
4202,N
4203,N
4204,N
4205,N
4206,N
4207,N
4208,N
4209,N
4210,N
4211,N
4212,N
4213,N
4214,N
4215,N
4216,N
4217,N
4218,N
4219,N
4220,N
4221,N
4222,N
4223,N
4224,N
4225,N
4226,N
4227,N
4228,N
4229,N
4230,N
4231,N
4232,N
4233,N
4234,N
4235,N
4236,N
4237,Y
4238,N
4239,N
4240,N
4241,N
4242,N
4243,N
4244,N
4245,N
4246,N
4247,N
4248,N
4249,N
4250,N
4251,Y
4252,N
4253,N
4254,Y
4255,N
4256,N
4257,N
4258,N
4259,N
4260,N
4261,N
4262,N
4263,N
4264,N
4265,N
4266,N
4267,N
4268,N
4269,N
4270,N
4271,N
4272,N
4273,N
4274,N
4275,N
4276,N
4277,N
4278,N
4279,N
4280,N
4281,N
4282,N
4283,N
4284,N
4285,N
4286,N
4287,N
4288,N
4289,N
4290,N
4291,N
4292,N
4293,N
4294,N
4295,N
4296,N
4297,N
4298,N
4299,N
4300,N
4301,N
4302,N
4303,N
4304,N
4305,N
4306,N
4307,N
4308,N
4309,N
4310,N
4311,N
4312,N
4313,N
4314,N
4315,N
4316,N
4317,N
4318,N
4319,N
4320,N
4321,N
4322,N
4323,N
4324,N
4325,N
4326,N
4327,N
4328,N
4329,Y
4330,N
4331,N
4332,N
4333,N
4334,N
4335,N
4336,Y
4337,N
4338,N
4339,N
4340,N
4341,N
4342,N
4343,N
4344,N
4345,N
4346,N
4347,N
4348,N
4349,N
4350,N
4351,N
4352,N
4353,N
4354,N
4355,N
4356,N
4357,N
4358,N
4359,N
4360,N
4361,N
4362,N
4363,N
4364,N
4365,N
4366,N
4367,N
4368,N
4369,N
4370,N
4371,N
4372,N
4373,N
4374,N
4375,N
4376,N
4377,N
4378,N
4379,N
4380,N
4381,N
4382,N
4383,N
4384,N
4385,N
4386,N
4387,N
4388,N
4389,N
4390,N
4391,N
4392,N
4393,N
4394,N
4395,N
4396,N
4397,N
4398,N
4399,N
4400,N
4401,N
4402,N
4403,N
4404,N
4405,N
4406,N
4407,N
4408,N
4409,N
4410,N
4411,N
4412,N
4413,N
4414,N
4415,N
4416,N
4417,Y
4418,N
4419,N
4420,Y
4421,N
4422,N
4423,N
4424,N
4425,N
4426,N
4427,N
4428,N
4429,N
4430,N
4431,N
4432,N
4433,N
4434,N
4435,N
4436,N
4437,N
4438,N
4439,N
4440,N
4441,N
4442,N
4443,N
4444,N
4445,N
4446,N
4447,N
4448,N
4449,N
4450,N
4451,N
4452,N
4453,N
4454,N
4455,N
4456,N
4457,N
4458,N
4459,N
4460,N
4461,N
4462,N
4463,N
4464,N
4465,N
4466,N
4467,N
4468,N
4469,N
4470,N
4471,N
4472,N
4473,N
4474,N
4475,Y
4476,N
4477,N
4478,N
4479,N
4480,Y
4481,N
4482,N
4483,N
4484,N
4485,N
4486,N
4487,N
4488,N
4489,N
4490,N
4491,N
4492,N
4493,N
4494,N
4495,N
4496,N
4497,N
4498,N
4499,N
4500,N
4501,N
4502,N
4503,N
4504,N
4505,N
4506,N
4507,N
4508,N
4509,N
4510,N
4511,N
4512,N
4513,N
4514,N
4515,N
4516,N
4517,N
4518,N
4519,N
4520,N
4521,N
4522,N
4523,N
4524,N
4525,N
4526,N
4527,N
4528,N
4529,N
4530,N
4531,N
4532,N
4533,N
4534,N
4535,N
4536,N
4537,N
4538,N
4539,N
4540,N
4541,N
4542,N
4543,N
4544,N
4545,N
4546,N
4547,N
4548,N
4549,N
4550,N
4551,N
4552,N
4553,N
4554,N
4555,N
4556,N
4557,N
4558,N
4559,N
4560,N
4561,N
4562,N
4563,N
4564,N
4565,N
4566,N
4567,N
4568,N
4569,N
4570,N
4571,N
4572,N
4573,N
4574,N
4575,N
4576,N
4577,N
4578,N
4579,N
4580,N
4581,N
4582,N
4583,N
4584,N
4585,N
4586,Y
4587,N
4588,N
4589,N
4590,N
4591,N
4592,N
4593,N
4594,N
4595,N
4596,N
4597,N
4598,N
4599,N
4600,N
4601,N
4602,N
4603,N
4604,N
4605,N
4606,N
4607,N
4608,N
4609,N
4610,N
4611,N
4612,N
4613,N
4614,N
4615,N
4616,N
4617,N
4618,N
4619,N
4620,N
4621,N
4622,N
4623,N
4624,N
4625,N
4626,N
4627,N
4628,N
4629,N
4630,N
4631,N
4632,N
4633,N
4634,N
4635,N
4636,N
4637,N
4638,N
4639,N
4640,N
4641,N
4642,N
4643,N
4644,N
4645,N
4646,N
4647,N
4648,N
4649,N
4650,N
4651,N
4652,N
4653,N
4654,N
4655,N
4656,N
4657,N
4658,N
4659,N
4660,N
4661,N
4662,N
4663,N
4664,N
4665,N
4666,N
4667,N
4668,N
4669,N
4670,N
4671,N
4672,N
4673,N
4674,N
4675,N
4676,N
4677,N
4678,N
4679,N
4680,N
4681,N
4682,N
4683,N
4684,N
4685,N
4686,N
4687,N
4688,N
4689,N
4690,N
4691,Y
4692,N
4693,N
4694,N
4695,N
4696,N
4697,N
4698,N
4699,N
4700,N
4701,N
4702,N
4703,N
4704,N
4705,N
4706,N
4707,N
4708,N
4709,N
4710,N
4711,N
4712,N
4713,N
4714,N
4715,N
4716,N
4717,N
4718,N
4719,N
4720,N
4721,N
4722,N
4723,N
4724,N
4725,N
4726,N
4727,N
4728,N
4729,N
4730,N
4731,N
4732,N
4733,N
4734,N
4735,N
4736,N
4737,N
4738,N
4739,N
4740,N
4741,N
4742,N
4743,N
4744,N
4745,N
4746,N
4747,N
4748,N
4749,N
4750,N
4751,N
4752,N
4753,N
4754,N
4755,N
4756,N
4757,N
4758,N
4759,N
4760,N
4761,N
4762,N
4763,N
4764,N
4765,N
4766,N
4767,N
4768,N
4769,N
4770,N
4771,N
4772,N
4773,N
4774,N
4775,N
4776,N
4777,N
4778,N
4779,N
4780,N
4781,N
4782,N
4783,N
4784,N
4785,N
4786,N
4787,N
4788,N
4789,N
4790,N
4791,N
4792,N
4793,N
4794,N
4795,N
4796,N
4797,N
4798,N
4799,N
4800,N
4801,N
4802,N
4803,N
4804,N
4805,N
4806,N
4807,N
4808,N
4809,N
4810,N
4811,N
4812,N
4813,N
4814,N
4815,N
4816,N
4817,N
4818,N
4819,N
4820,N
4821,N
4822,N
4823,N
4824,N
4825,N
4826,N
4827,Y
4828,N
4829,N
4830,N
4831,N
4832,N
4833,N
4834,N
4835,N
4836,Y
4837,N
4838,N
4839,N
4840,N
4841,N
4842,N
4843,N
4844,N
4845,N
4846,N
4847,N
4848,N
4849,N
4850,N
4851,N
4852,N
4853,N
4854,N
4855,N
4856,N
4857,N
4858,N
4859,Y
4860,N
4861,N
4862,N
4863,N
4864,N
4865,N
4866,N
4867,N
4868,N
4869,N
4870,N
4871,N
4872,N
4873,N
4874,N
4875,N
4876,N
4877,N
4878,N
4879,N
4880,N
4881,N
4882,Y
4883,N
4884,N
4885,N
4886,Y
4887,N
4888,N
4889,N
4890,N
4891,N
4892,N
4893,N
4894,N
4895,N
4896,N
4897,N
4898,N
4899,N
4900,N
4901,N
4902,N
4903,N
4904,N
4905,N
4906,N
4907,N
4908,N
4909,N
4910,N
4911,N
4912,N
4913,N
4914,N
4915,N
4916,N
4917,N
4918,N
4919,N
4920,N
4921,N
4922,N
4923,N
4924,N
4925,N
4926,N
4927,N
4928,N
4929,N
4930,N
4931,N
4932,N
4933,N
4934,N
4935,N
4936,N
4937,N
4938,N
4939,N
4940,N
4941,N
4942,N
4943,N
4944,N
4945,N
4946,N
4947,N
4948,N
4949,N
4950,N
4951,N
4952,N
4953,N
4954,N
4955,N
4956,N
4957,N
4958,N
4959,N
4960,N
4961,N
4962,N
4963,N
4964,N
4965,N
4966,N
4967,N
4968,N
4969,N
4970,N
4971,N
4972,N
4973,N
4974,N
4975,N
4976,N
4977,N
4978,N
4979,N
4980,N
4981,N
4982,N
4983,N
4984,N
4985,N
4986,N
4987,N
4988,N
4989,N
4990,N
4991,N
4992,N
4993,N
4994,N
4995,N
4996,N
4997,N
4998,N
4999,N
5000,N
5001,N
5002,N
5003,N
5004,N
5005,N
5006,N
5007,N
5008,N
5009,N
5010,N
5011,N
5012,N
5013,N
5014,N
5015,N
5016,N
5017,N
5018,N
5019,Y
5020,N
5021,N
5022,N
5023,N
5024,N
5025,Y
5026,N
5027,N
5028,N
5029,N
5030,N
5031,N
5032,N
5033,N
5034,N
5035,N
5036,N
5037,N
5038,N
5039,N
5040,N
5041,N
5042,N
5043,N
5044,N
5045,N
5046,N
5047,N
5048,N
5049,Y
5050,N
5051,N
5052,N
5053,N
5054,N
5055,N
5056,N
5057,N
5058,N
5059,N
5060,N
5061,N
5062,N
5063,N
5064,N
5065,N
5066,N
5067,N
5068,N
5069,N
5070,N
5071,N
5072,N
5073,N
5074,N
5075,N
5076,N
5077,N
5078,N
5079,N
5080,N
5081,N
5082,N
5083,N
5084,N
5085,N
5086,N
5087,N
5088,N
5089,N
5090,N
5091,N
5092,N
5093,N
5094,N
5095,N
5096,N
5097,N
5098,N
5099,N
5100,N
5101,N
5102,N
5103,N
5104,N
5105,N
5106,N
5107,N
5108,N
5109,N
5110,N
5111,N
5112,N
5113,N
5114,N
5115,N
5116,N
5117,N
5118,N
5119,N
5120,N
5121,N
5122,N
5123,N
5124,N
5125,N
5126,N
5127,N
5128,N
5129,N
5130,N
5131,N
5132,N
5133,N
5134,N
5135,N
5136,N
5137,N
5138,N
5139,N
5140,N
5141,N
5142,Y
5143,N
5144,N
5145,N
5146,N
5147,N
5148,N
5149,N
5150,N
5151,N
5152,N
5153,N
5154,N
5155,N
5156,N
5157,N
5158,N
5159,N
5160,N
5161,N
5162,N
5163,N
5164,N
5165,N
5166,N
5167,N
5168,N
5169,N
5170,N
5171,N
5172,N
5173,N
5174,N
5175,N
5176,N
5177,N
5178,N
5179,N
5180,N
5181,N
5182,N
5183,N
5184,N
5185,N
5186,N
5187,N
5188,N
5189,N
5190,N
5191,N
5192,N
5193,N
5194,N
5195,N
5196,N
5197,N
5198,N
5199,N
5200,N
5201,N
5202,N
5203,N
5204,N
5205,N
5206,N
5207,N
5208,N
5209,N
5210,N
5211,N
5212,N
5213,N
5214,N
5215,N
5216,N
5217,N
5218,N
5219,N
5220,N
5221,N
5222,N
5223,N
5224,N
5225,N
5226,N
5227,N
5228,N
5229,N
5230,N
5231,N
5232,N
5233,N
5234,N
5235,N
5236,N
5237,N
5238,N
5239,N
5240,N
5241,N
5242,N
5243,N
5244,N
5245,N
5246,N
5247,N
5248,N
5249,N
5250,N
5251,N
5252,N
5253,N
5254,N
5255,N
5256,N
5257,N
5258,N
5259,N
5260,N
5261,N
5262,N
5263,N
5264,N
5265,N
5266,N
5267,N
5268,N
5269,N
5270,N
5271,N
5272,N
5273,N
5274,N
5275,N
5276,N
5277,N
5278,N
5279,N
5280,N
5281,N
5282,N
5283,N
5284,N
5285,N
5286,N
5287,N
5288,N
5289,N
5290,N
5291,N
5292,N
5293,N
5294,Y
5295,N
5296,N
5297,N
5298,N
5299,N
5300,N
5301,N
5302,N
5303,N
5304,N
5305,N
5306,N
5307,N
5308,N
5309,N
5310,N
5311,N
5312,N
5313,N
5314,N
5315,N
5316,N
5317,N
5318,N
5319,N
5320,N
5321,N
5322,N
5323,N
5324,N
5325,N
5326,N
5327,N
5328,N
5329,N
5330,N
5331,N
5332,N
5333,N
5334,N
5335,N
5336,N
5337,N
5338,N
5339,N
5340,N
5341,N
5342,N
5343,N
5344,N
5345,N
5346,N
5347,N
5348,N
5349,N
5350,N
5351,N
5352,N
5353,N
5354,N
5355,N
5356,N
5357,N
5358,N
5359,N
5360,N
5361,N
5362,N
5363,N
5364,N
5365,N
5366,Y
5367,N
5368,N
5369,N
5370,N
5371,N
5372,N
5373,N
5374,Y
5375,N
5376,N
5377,N
5378,N
5379,N
5380,N
5381,N
5382,N
5383,N
5384,N
5385,N
5386,N
5387,N
5388,N
5389,N
5390,N
5391,N
5392,N
5393,N
5394,Y
5395,N
5396,N
5397,N
5398,N
5399,N
5400,N
5401,N
5402,N
5403,N
5404,N
5405,N
5406,N
5407,N
5408,N
5409,N
5410,N
5411,N
5412,N
5413,N
5414,N
5415,N
5416,N
5417,N
5418,N
5419,N
5420,N
5421,N
5422,N
5423,N
5424,N
5425,N
5426,N
5427,N
5428,N
5429,N
5430,N
5431,N
5432,N
5433,N
5434,N
5435,N
5436,N
5437,N
5438,N
5439,N
5440,N
5441,N
5442,N
5443,N
5444,N
5445,N
5446,N
5447,N
5448,N
5449,N
5450,N
5451,N
5452,N
5453,N
5454,N
5455,N
5456,N
5457,N
5458,N
5459,N
5460,N
5461,N
5462,N
5463,N
5464,N
5465,N
5466,N
5467,N
5468,N
5469,N
5470,N
5471,N
5472,N
5473,N
5474,N
5475,N
5476,N
5477,N
5478,N
5479,N
5480,N
5481,N
5482,N
5483,N
5484,N
5485,N
5486,Y
5487,N
5488,Y
5489,N
5490,N
5491,N
5492,N
5493,N
5494,N
5495,N
5496,N
5497,N
5498,N
5499,N
5500,N
5501,N
5502,N
5503,N
5504,N
5505,N
5506,N
5507,N
5508,N
5509,N
5510,N
5511,N
5512,N
5513,N
5514,N
5515,N
5516,N
5517,N
5518,N
5519,N
5520,N
5521,N
5522,N
5523,N
5524,N
5525,N
5526,N
5527,N
5528,N
5529,N
5530,N
5531,N
5532,N
5533,N
5534,N
5535,N
5536,N
5537,N
5538,N
5539,N
5540,N
5541,N
5542,N
5543,N
5544,N
5545,N
5546,N
5547,N
5548,N
5549,N
5550,N
5551,N
5552,N
5553,N
5554,N
5555,N
5556,N
5557,N
5558,N
5559,N
5560,N
5561,N
5562,N
5563,N
5564,N
5565,N
5566,N
5567,N
5568,N
5569,N
5570,N
5571,N
5572,N
5573,N
5574,N
5575,N
5576,N
5577,N
5578,N
5579,N
5580,N
5581,N
5582,N
5583,Y
5584,N
5585,N
5586,N
5587,N
5588,N
5589,N
5590,N
5591,N
5592,N
5593,N
5594,N
5595,N
5596,N
5597,N
5598,N
5599,N
5600,Y
5601,N
5602,N
5603,N
5604,N
5605,N
5606,N
5607,N
5608,N
5609,N
5610,N
5611,N
5612,N
5613,N
5614,N
5615,N
5616,N
5617,N
5618,N
5619,N
5620,N
5621,N
5622,N
5623,N
5624,N
5625,N
5626,N
5627,N
5628,N
5629,N
5630,N
5631,N
5632,N
5633,N
5634,N
5635,Y
5636,N
5637,N
5638,N
5639,N
5640,N
5641,N
5642,N
5643,N
5644,N
5645,N
5646,N
5647,N
5648,N
5649,N
5650,N
5651,N
5652,N
5653,N
5654,N
5655,Y
5656,N
5657,N
5658,N
5659,Y
5660,N
5661,N
5662,N
5663,N
5664,N
5665,Y
5666,N
5667,N
5668,N
5669,N
5670,N
5671,N
5672,N
5673,N
5674,N
5675,N
5676,N
5677,N
5678,N
5679,N
5680,N
5681,N
5682,Y
5683,N
5684,N
5685,N
5686,N
5687,N
5688,N
5689,N
5690,N
5691,N
5692,N
5693,N
5694,N
5695,N
5696,N
5697,N
5698,N
5699,N
5700,N
5701,N
5702,N
5703,N
5704,N
5705,N
5706,N
5707,N
5708,N
5709,N
5710,N
5711,N
5712,N
5713,N
5714,N
5715,N
5716,N
5717,N
5718,N
5719,N
5720,N
5721,N
5722,N
5723,N
5724,N
5725,N
5726,N
5727,N
5728,N
5729,Y
5730,N
5731,N
5732,N
5733,N
5734,N
5735,N
5736,N
5737,N
5738,N
5739,N
5740,N
5741,N
5742,N
5743,N
5744,N
5745,N
5746,N
5747,N
5748,N
5749,N
5750,N
5751,N
5752,N
5753,N
5754,N
5755,N
5756,N
5757,N
5758,N
5759,N
5760,N
5761,N
5762,N
5763,N
5764,N
5765,N
5766,N
5767,N
5768,N
5769,N
